97,Let It Go,Demi Lovato,227,sad,"Let it go Let it go  Can't hold you back anymore  Let it go Let it go Turn my back and slam the door .  The snow blows white on the mountain tonight Not a footprint to be seen  A kingdom of isolation and it looks like I'm the Queen  The wind is howling like the swirling storm inside  Couldn't keep it in, heaven knows I tried  Don't let them in, don't let them see Be the good girl You always had to be Conceal, don't feel Don't let them know  Well, now they know . Let it go Let it go  Can't hold you back anymore  Let it go Let it go  Turn my back and slam the door  And here I stand, and here I'll stay Let it go Let it go  The cold never bothered me anyway . It's funny how some distance  Makes everything seem small  And the fears that once controlled me Can't get to me at all  Up here in the cold thin air I finally can breathe  I know i left a life behind but I'm to relieved to grieve . Let it go Let it go  Can't hold you back anymore  Let it go Let it go Turn my back and slam the door  And here I stand  And here I'll stay  Let it go Let it go  The cold never bothered me anyway . Standing frozen in the life I've chosen  You won't find me, the past is so behind me  Buried in the snow .  Let it go Let it go  Can't hold you back anymore  Let it go Let it go  Turn my back and slam the door  And here I stand  And here I'll stay  Let it go Let it go  The cold never bothered me anyway  na na na na na na Let it go na na na  you go  Let it go Let it go  Let it go "
98,Letting Go,Jo De La Rosa,211,sad,"Gotta get myself together Try to make it through tonight Tell myself the way we were never broken There are times thought I might be Finding ways to make it right That you walked away and opened up my eyes Now I see that I have been wasting time I had a picture of us painted in my mind Now it's fading and there was nothing left to do Letting go, cuz I know we were only half way there Eventhough we were close I was holding on just long enough to know I should be Letting go I should be Letting go  Thinking back on when you used to Fill my head with fancy words Wishing now that I refuse to listen How did I ever let it happen Never thought I would never say Gotta leave this life and all the foolish pain Now I see that I have been wasting time I had a picture of us painted in my mind Now it's fading and there was nothing left to do we were only half way there Eventhough we were close I was holding on just long enough to know Now I see that I have been wasting time I had a picture of us painted in my mind Now it's fading and there was nothing left to do we were only half way there Eventhough we were close I was holding on just long enough to know  Lyrics By RedpuLse "
99,Life Is Wonderful,Jason Mraz,258,sad,It takes a crane to build a crane It takes two floors to make a story It takes an egg to make a hen It takes a hen to make an egg There is no end to what I'm saying  It takes a thought to make a word And it take some words to make an action It takes some work to make it work It takes some good to make it hurt It takes some bad for satisfaction  La la la la la la la life is wonderful Ah la la la la la la life goes full circle Ah la la la la la la life is wonderful Al la la la la  It takes a night to make it dawn And it takes a day to make you yawn brother It takes some old to make you young It takes some cold to know the sun It takes the one to have the other  It takes no time to fall in love But it takes you years to know what love is It takes some fears to make you trust It takes some tears to make it rust It takes some dust to make it polished  Ah la la la la la la life is wonderful Ah la la la la la la life goes full circle Ah la la la la la la life is wonderful Ah la la la la la it is so....  It takes some silence to make sound It takes some loss before you found it It takes a road to go nowhere It takes a toll to make you care It takes a hole to make a mountain  Ah la la la la la la life is wonderful Ah la la la la la la life goes full circle Ah la la la la la la life is wonderful Ah la la la la la la life is meaningful Ah la la la la la la life is wonderful Ah la la la la la it is so wonderful It is so meaningful It is so wonderful It is meaningful It is wonderful It is meaningful It goes full circle  
100,Lost Without You,Delta Goodrem,249,sad,I know I can be a little stubborn sometimes A little righteous and too proud I just want to find a way to compromise Cos I believe that we can work things out I thought I had all the answers never giving in But baby since you've gone I admit that I was wrong All I know is I'm lost without you I'm not gonna lie How my going to be strong without you I need you by my side If we ever say we'll never be together and we ended with goodbye don't know what I'd do ...  I'm lost without you I keep trying to find my way but all I know is I'm lost without you I keep trying to face the day I'm lost without you  How my ever gonna get rid of these blues Baby I'm so lonely all the time Everywhere I go I get so confused You're the only thing that's on my mind Oh my beds so cold at night and I miss you more each day Only you can make it right no I'm not too proud to say All I know is I'm lost without you I'm not gonna lie How my going to be strong without you I need you by my side If we ever say we'll never be together and we ended with goodbye don't know what I'd do ...  I'm lost without you I keep trying to find my way  but all I know is I'm lost without you I keep trying to face the day I'm lost without you  If I could only hold you now and make the pain just go away Can't stop the tears from running down my face Oh.... All I know is I'm lost without you I'm not gonna lie How my going to be strong without you I need you by my side If we ever say we'll never be together and we ended with goodbye don't know what I'd do ...  I'm lost without you I keep trying to find my way but all I know is I'm lost without you I keep trying to face the day I'm lost without you I keep trying to find my way but all I know is I'm lost without you I'm lost without you 
1,03.45 _ No Sleep,The Cardigans,228,relaxed,"It's way too late to think of Someone I would call now And neon signs got tired Red eye flights help the stars out I'm safe in a corner Just hours before me  I'm waking with the roaches The world has surrendered I'm dating ancient ghosts The ones I made friends with The comfort of fireflies Long gone before daylight  And if I had one wishful field tonight I'd ask for the sun to never rise If God leant his voice to me to speak I'd say ""Go to bed, world""  I've always been too late To see what's before me And I know nothing sweeter than Champaign from last New Years Sweet music in my ears And a night full of no fears  But if I had one wishful field tonight I'd ask for the sun to never rise If God passed a mic to me to speak I'd say ""Stay in bed, world"" Sleep in peace  "
2,Cicadas & Gulls,Feist,198,relaxed,"Cicadas and gulls They scrape on the hull The land and the sea They're distant from me  I'm in the sky, sky, sky I'm in the sky  Thoughts are like pearls When flags are unfurled When we're in the dark I'll ride you back the ark  Because you might, might, might Because you might  Maps can be posed With you on your own And distance is braille And all that entails  I'm in the sky, sky, sky I'm in the sky  I'm in the sky  As deep as a page As high as a stage As full as a room When we're in the spoon  "
3,Cold Water,Damien Rice,301,relaxed,"Cold, cold water surrounds me now And all I've got is your hand Lord, can you hear me now? Lord, can you hear me now? Lord, can you hear me now? Or am I lost?  Love one's daughter Allow me that And I can't let go of your hand Lord, can you hear me now? Lord, can you hear me now? Lord, can you hear me now? Or am I lost? Cold, cold water surrounds me now And all I've got is your hand Lord, can you hear me now? Lord, can you hear me now? Lord, can you hear me now? Or am I lost? "
4,Coldest Winter,Matt Cab,228,relaxed,guess its that time of year when the clouds go away and all my blue skies are fading today now the rains pouring down and i'm soaking wet cause baby you left and now there's only regret  since you been go gone i'm hurting now i need to move on but i don't know how i wish the wind would take me away back to your love to yesterday..  feels like the coldest winter (cause i'm without your love) feels like the coldest winter (cause i'm without your love) feels like the coldest winter (cause i'm without your love) feels like the coldest winter (cause i'm without your love)  the days keep passing by but it feels like times frozen cause girl you moved on but i'm standing here broken even when i'm awake it seems like i'm dreaming cause you dissapeared and i still cant believe it..  since you been go gone im hurting now i need to move on but i don't know how i wish the wind would take me away back to your love to yesterday..  feels like the coldest winter (cause i'm without your love) feels like the coldest winter (cause i'm without your love) feels like the coldest winter (cause i'm without your love) feels like the coldest winter (cause i'm without your love)  now kiss goodbye you've packed your bags and suddenly walked of my life good girl where'd you go in such in a rush why couldn't you stay.. just for awhile  feels like the coldest winter (cause i'm without your love) feels like the coldest winter (cause i'm without your love) feels like the coldest winter (cause i'm without your love) feels like the coldest winter (here without your love)  
5,Comes And Goes (In Waves),Greg Laswell,256,relaxed,"This one's for the lonely The ones that seek and find Only to be let down Time after time This one's for the torn down The experts at the fall Common friends get up now You're not alone at all  And this part was for her This part was for her This part was for her Does she remember? It comes and goes in waves, i....  This one's for the faithless The ones that are surprised They are only where they are now Regardless of their fight This one's for believing If only for it's sake Common friends get up now Love is to be made  And this part was for her This part was for her This part was for her Does she remember? It comes and goes in waves, I am only let to wonder why It comes and goes in waves I am only let to wonder why Why I try  This is for the ones who stand For the ones who try again For the ones who need a hand For the ones who think they can It comes and goes in waves, I am only let to wonder why It comes and goes in waves I am only let to wonder why Why I try  "
6,Communication,The Cardigans,272,relaxed,"For 27 years I've been trying to believe and confide in different people I've found.  Some of them got closer than others Some wouldn't even bother and then you came around  I didn't really know what to call you, you didn't know me at all But I was happy to explain.  I never really knew how to move you So I tried to intrude through the little holes in your vanes And I saw you But that's not an invitation That's all I get If this is communication I disconnect I've seen you, I know you But I don't know How to connect, so I disconnect  You always seem to know where to find me and I'm still here behind you In the corner of your eye.  I'll never really learn how to love you But I know that I love you through the hole in the sky. Where I see you And that's not an invitation That's all I get If this is communication I disconnect I've seen you, I know you But I don't know How to connect, so I disconnect  Well this is an invitation It's not a thread If you want communication That's what you get I'm talking and talking But I don't know How to connect And I hold a record for being patient With your kind of hesitation  I need you, you want me But I don't know How to connect, so I disconnect I disconnect  "
7,Cry For Help,Rick Astley,291,relaxed,She's taken my time convinced me she's fine but when she leaves I'm not so sure. It's always the same: she's playing her game and when she goes I feel to blame. Why won't she say she needs me? I know she's not as strong as it seems. Why don't I feel a cry for help? Why don't I hear a cry for help?  I wandered around the streets of this town trying to find sense in it all. The rain on my face it covers the trace of all the tears I've had to waste. Why must we hide emotions why must we never break down and cry?  All that I need is to cry for help. Somebody please hear me cry for help. All I can do is cry for help. No need to feel ashamed  Why must we hide emotions? Why can we never break down and cry?  All that I need is cry for help. I will be there when you cry for help. Why don't I hear a cry for help? All that I need is cry for help. Somebody please hear me cry for help. All that I need is cry for help. I will be there when you cry for help. Is it so hard to cry for help?  
8,Cry On My Shoulder,Bonnie Raitt,224,relaxed,"I know it's hard sometimes And things seem larger than they are But if you need to tell someone That's what I'm here for. Cry on my shoulder I'll help you rise above Cry on my shoulder, my love  And in the world outside It can be harsh and cold But if you need someone I will be here to hold you Cry on my shoulder I'll help you dry your eyes Cry on my shoulder My love My love  I know it's hard sometimes and theings seem larger than they are But if you need to let it go Then you can call on me Cry on my shoulder I'll help you dry your eyes Cry on my shoulder My love Cry on my shoulder I'll help you rise above Cry on my shoulder My love  My love  "
9,Dear Diary,Britney Spears,171,relaxed,"Dear diary Today I saw a boy And I wondered if he noticed me He took my breath away  Dear diary I can't get him off my mind And it scares me Cause I've never felt this way  No one in this world Knows me better than you do So diary I'll confide in you  Dear diary Today I saw a boy As he walked by I thought he smiled at me  And I wondered Does he know what's in my heart I tried to smile, but I could hardly breathe  Should I tell him how I feel Or would that scare him away Diary, tell me what to do Please tell me what to say  Dear diary One touch of his hand Now I can't wait to see that boy again  He smiled And I thought my heart could fly Diary, do you think that we'll be more than friends? Eeeâ¦â¦ I've got a feeling we'll be so much more than friends  "
10,Dream,Priscilla Ahn,214,relaxed,"I was a little girl alone in my little world who dreamed of a little home for me.  I played pretend between the trees, and fed my houseguests bark and leaves, and laughed in my pretty bed of green. I had a dream That I could fly from the highest swing. I had a dream.  Long walks in the dark through woods grown behind the park, I asked God who I'm supposed to be. The stars smiled down on me, God answered in silent reverie. I said a prayer and fell asleep. I had a dream That I could fly from the highest tree. I had a dream.  oh~  Now I'm old and feeling grey. I don't know what's left to say about this life I'm willing to leave. I lived it full and I lived it well, there's many tales I've lived to tell. I'm ready now, I'm ready now, I'm ready now to fly from the highest wing. I had a dream.  "
11,Dreaming My Dreams With You,Alison Krauss,268,relaxed,"Dreaming my dreams with you--Alison Krauss I hope that I won't be that wrong anymore I hope that I've learned this time I hope that I find what I'm reaching for The way that it is in my mind Someday I'll get over you I'll live to see it all through But I'll always miss Dreaming my dreams with you I won't let it change me Not if I can I'd rather believe in love And give it away As much as I can To those that I'm fondest of Someday I'll get over you I'll live to see it all through But I'll always miss Dreaming my dreams with you Someday I'll get over you I'll live to see it all through But I'll always miss Dreaming my dreams with you  ãä¸å¸èµäºå¥¹å¯¹ä¹¡æé³ä¹çå¤©èµï¼å¥¹ååªå å°åæ°ãä¸æ¿æµæ¼å½¢å¼åï¼ã--Country Musicæå¿ ""æè®¸å¤å¯ä»¥èµç¾çå°æ¹ï¼åæ¬å¥¹é£å¦ä¸ç»¸ è¬ä»¤äººèæçæ­å£°ï¼åå¯ä»¥æ¼å±å¤ç§é£æ ¼ç å±èã""--Peopleæå¿ "
12,End Of May,Keren Ann,213,relaxed,close your eyes and roll a tise under the pool there's a compormise if after all only left twice which lifes the wrong road to peridise don't say a word here comes the prake of the day and white clouds of sanderest by the wind of the end of May  close your eyes and make a bed face to the glare of the sunset this is about it's forrest we get you haven't seen meet skys yet don't say a word here comes the prake of the day and white clouds of sanderest by the wind of the end of May  close your eyes and make a wish under the stone there's a stone fish hold your bress menrow the dise it might be the wrong road to peridise don't say a word here comes the prake of the day and white clouds of sanderest by the wind of the end don't say a word here comes the prake of the day and white clouds of sanderest by the wind of the end of May  
13,Even Now,William Fitzsimmons,176,relaxed,How long should I wait before I let you go? How long should I decide? Whose side should I take When both of us were wrong? When we both share the blame  Oh but I love you even still even now Even though we fell apart Even still even now But I hope weâll meet again  Whose eyes will you look in When love is in your heart? Whose hand will hold your ring? Whose voice will serenade To help your baby sleep? To make it all okay  Oh but I love you Even still even now Even though we fell apart Even still even now And I hope weâll meet again Even still even now Even though we fell apart Even still even now And I hope youâll be okay  
14,Explorers,Sky Sailing,251,relaxed,"This old mountain side Where we used to reside Is slowly recalling The things we discovered inside  Oh the crystal caves  We shed both our jackets And I hammered brackets From old metal chairs To the walls, a crude set of stairs  To lead us down  And you tied a rope To the steepening slope A jerry rigged harness So we could descend in the dark  But the tide came in  And we found ourselves in the sea Deep under water We both found that we could still breathe So we spent the day submerged  And we swam the evening away  The water was clear Like the pure atmosphere As we kicked and fluttered Through caverns all cluttered with age  In the afterglow  We swim hand and hand Over white satin sand And you left a ribbon To honor the pale gibbon moon  But that was years ago  And we never came up for air Down there We can go anywhere  The old world was dying While we took our flying Like peregrine falcons Beneath the transparent blue waves  Far below the surf  And we spent the hours With submarine flowers I knew I'd remember That day in November As we Felt alive again  Cuz we found ourselves in the sea Deep underwater We both found that we could still breathe So we spent the day submerged And we swam the evening away We swam the evening away  "
15,Fall For Your Type,Jamie Foxx,236,relaxed,"Can I, can I save you from you cause you know there's something missing and that champagne you've been sippin's not supposed to make you different all the time it's starting to feel like the wrong thing to do girl cause with all that recognition it gets hard for you to listen to the things that I must say to make you mine But live girl, have some fun girl, we'll be fine trying to convince myself I've found one making the mistake I never learned from  I swear I always fall for your type, yeah (for your type) tell me why I always fall for your type (for your type)  I just can't explain this sh-t at all (fall for your type) I just can't explain this sh-t at all (fall for your type)  (I believe in people like you)  So who am I to judge you on the past, girl I think there's a areason for it all you say that you're nothing like the last girl I just pray that you don't let me down right now it's too late, I'm already yours you just gotta promise me, hearts won't break and end up like before  I swear I always fall for your type, yeah (for your type) tell me why I always fall for your type (for your type)  Look, dress hanging off your shoulder, barely sober telling me how you moving away and starting over girl, quit playing you just drunk, you just saying sh-t oh you dance, dance like how, like ballet and sh-t oh, wait, no, I get it girl, I'm with it I've been down this road before and yeah I skidded but forget it damn, yeah, I wonder why I never why I learned my lesson it's feeling like the second chance and its the first impression and I heard it's nothing new except for someone new but how you supposed to find the one when anyone will come with you talking to myself but I never listen, cuz man it's been a while, and I swear that this ones different that's why I'mma take you anywhere you wanna go let you meet my friends so they can lecture me again about how reckless I have been and I'm slowly running out of all the time that I invest in making all the same mistakes and I'm just trying to correct it and I fall..  I swear I always fall for your type, for your type tell me why I always fall for your type, for your type  I just can't explain this sh-t at all (fall for your type) I just can't explain this sh-t at all (fall for your type)  (I believe in people like you)  "
16,Falling In Love At A Coffee Shop,Landon Pigg,247,relaxed,"I think that possibly, maybe I'm falling for you Yes theres a chance that I've fallen quite hard over you. I've seen the paths that your eyes wander down I want to come too I think that possibly, maybe I'm falling for you No one understands me quite like you do Through all of the shadowy corners of me I never knew just what it was about this old coffee shop I love so much All of the while I never knew I never knew just what it was about this old coffee shop I love so much All of the while I never knew  I think that possibly, maybe I'm falling for you Yes theres a chance that I've fallen quite hard over you. I've seen the waters that make your eyes shine Now I'm shining too Because oh because I've fallen quite hard over over you If I didn't know you, I'd rather not know If I couldn't have you, I'd rather be alone I never knew just what it was about this old coffee shop I love so much All of the while I never knew I never knew just what it was about this old coffee shop I love so much All of the while, I never knew All of the while , all of the while It was you "
17,Fireflies,Owl City,230,relaxed,You would not believe your eyes If ten million fireflies Lit up the world as I fell asleep  Cause they fill the open air And leave teardrops everywhere You'd think me rude but I wouuld just stand and stare  I'd like to make myself believe That planet earth turns slowly It's hard to say that I'd rather stay Awake when I'm asleep Cause everything is never as it seems  Cause I'd get a thousand hugs From ten thousand lightning bugs As they tried to teach me how to dance  A foxtrot above my head A sockhop beneath my bed A disco ball is just hanging by a thread  I'd like to make myself believe That planet earth turns slowly It's hard to say that I'd rather stay Awake when I'm asleep Cause everything is never as it seems When I fall asleep  Leave my door open just a crack Please take me away from here Cause I feel like such an insomniac Please take me away from here Why do I tire of counting sheep Please take me away from here When I'm far too tired to fall asleep  To ten million fireflies I'm weird cause I hate goodbyes I got misty eyes as they said farewell But I'll know where several are If my dreams get real bizzare Cause I saved a few and I keep them in a jar  I'd lke To make myself believe That Planet earth turns slowly It's hard to say that I'd rather stay Awake when I'm asleep Cause everything is never as it seems When I fall asleep I'd like to make myself believe That planet earth turns slowly It's hard to say that I'd rather stay Awake when I'm asleep Cause everything is never as it seems When I fall asleep I'd like to make myself believe That planet earth turns slowly It's hard to say I'd rather stay Awake when I'm asleep Because my dreams are bursting at the sea  
18,Forever Friends,·ëêØæ¥,186,relaxed,"I believe I can love You give me your loving care I believe in what we are I donât know where I would be Without you staying with me Sometimes, Iâm lost in misery You will take me all the way, Iâm not afraid Oh, you and me, hand in hand To everywhere amazing Be my friend, on friend We are forever friends Oh baby, you give me all the love I need You are the only one  I believe I can love You give me your loving care I believe in what we are You will take me all the way, as day by day Oh, you and me, hand in hand To everywhere amazingBe my friend, no friend We are forever friends Oh baby, you give me all the love I need You are the only one  You will take me all the way, as day by day Oh, you and me, hand in hand To everywhere amazing Be my friend, no friend We are forever friends Oh baby, you give me all the love I need You are the only one  "
19,Free Life,Dan Wilson,243,relaxed,"Let's take a little trip down where we used to go. It's way beyond the street, a place they call your soul. We will sit down for a while, and let the evening roll. Don't worry about the time, we will find a place to stay, people around your scene, familiar in some way, a kind of like we did before we get so cold. In the other questions ahead will we get to do something, who we gonna end up being, how we gonna end up feeling, what you gonna spend your free life on? Free life.  Let's fall in love again,with music as our guide we raise our hands and let go for the right down into underland when lovers need a hide we get this life free we don't know where they been we don't know where they go when we are through them Let's start like the sun, the dark side of the moon. In the other questions ahead will we get to do something, who we gonna end up being, how we gonna end up feeling, what you gonna spend your free life on? Free life. Free life. Free life.  It seems so long ago those empty afternoons, with nowhere much to go, nothing much to do, but sit up in my room and let the world unfold, In the other questions ahead will we get to do something, who we gonna end up being, how we gonna end up feeling, what you gonna spend your free life on? In the other questions ahead will we get to do something, who we gonna end up being, how we gonna end up feeling, what you gonna spend your free life on? Free life. Free life. Free life. "
20,Geek In The Pink,Jason Mraz,238,relaxed,"Yo, Brotha A to z, Yo, wussup B, Yo, What time is it? Ha ha, It's laundry day! (do do do...) Well let the geek in the pink take a stab at it If you like the way I'm thinkin' baby wink at it I may be skinny at times but I'm fat fulla rhymes Pass me the mic and I'm a grab at it Well isn't it delicious crazy way that I'm kissin' This baby listen to this don't wanna miss it while it's hittin' Sometimes you gotta fit in to get in But don't ever quit cause soon I'm gonna let you in but see I don't care what you might think about me You can vibe without me if you want I could be the one to take you home Baby we could rock the night alone If we never get down it wouldn't be a let down But sugar don't forget what you already know That I could be the one to turn you on We could be the talk across the town Don't judge me by the color, confuse it for another You might regret what you let slip away Like the geek in the pink I'm the geek in the pink yeah  Well this relationship fodder don't mean to bother nobody But Cupid's automatic musta fired multiple shots at her Because she fall in love too often that's what the matter At least I talk about it keep a pattern of flattery and She was starin' through the doorframe Eyeing me down like already a bad boyfriend Well she can get her toys outta the drawer then Cause I ain't comin' home I don't need that attention, see I don't care what she might think about me She'll get by without me if she want I could be the one to take her home Baby we could rock the night alone If we never get down it wouldn't be the let down But sugar don't forget what you already know I could be the one to turn you on You could be the talk across the town Don't judge it by the color, confuse it for another You might regret what you let slip away  Hey baby look at me go From zero to hero You better take it from a geek like me Well I can save you from unoriginal dum dums Who wouldn't care if you com...plete him or not  So what I've got a short attention span A coke in my hand Because I'd rather have the afternoon, relax and understand My hip hop and flip flops it don't stop with the light rock A shot to mock you kinda puts me in the tight spot The hype is nothing more than hoo ha so I'm Developing a language and I'm callin' it my own So take a peek into the speaker and you'll see what I mean That on the other side the grass is greener I don't care what you might think about me You'll get by without me if you want I could be the one to take you home Baby we could rock the night alone If we never get down it wouldn't be the let down But sugar don't forget what you already know I could be the one to turn you on We could be the talk across the town Don't judge it by the color, confuse it for another You might regret what you let slip away Like geek in the pink  I'm the geek in the pink yeah Geek is the color for fall I'm the geek in the pink So I'm the geek yo,in the pink yo Geek is the color for fall... I'm the geek in the pink  "
21,Give Me Life,Daniel Powter,218,relaxed,"Right directions, I got problems with your friends understand my point of view and I'm not bothered I break before I bend give me life, give me life, for what I do.  I can't remember and everything the same and what you think that I should be you pushed me backwards, I played the stupid game give me life, give me life, for what I say.  And the moment that you lose yourself you wish that you were someone else and the only thing that comes apart to take respond from were we start. Cause I got not excuse for the way I talk to you but you don't compremise you nothing new let's get together and see what we become give me live, give mi live, for what I've done.  What's the answers I fall between the cracks I'll be happy when you sink I was promised if you're through with us give me life, give my life, for what I think.  And the moment that you lose yourself you wished that you were someone else and whatever else is going on, everyone will know once your halfway go.  You got no excuses for the way you treated me And I don't compremise to easily let's stay together to see what we've become give me live, give me live, for what I've done. Give Me Lifeï¼ï¼Daniel Powter Give me life, give me life, for what I do. Give Me Lifeï¼ï¼Daniel Powter "
22,Godspeed (Sweet Dreams),Dixie Chicks,287,relaxed,"Dragon tales and the water is wide Pirates sail and lost boys fly Fish bite moonbeams every night And I love you  Godspeed little man Sweet dreams little man Oh my love will fly to you Each night on angel's wings Godspeed sweet dreams  The rocket racer's all tuckered out Superman's in pajamas on the couch Goodnight moon we'll find the mouse And I love you  Godspeed little man Sweet dreams little man Oh my love will fly to you Each night on angel's wings Godspeed sweet dreams  God bless mommy and matchbox cars God bless Dad and thanks for the stars God hears ""amen"" wherever we are And I love you  Godspeed little man Sweet dreams little man Oh my love will fly to you Each night on angel's wings Godspeed Godspeed Godspeed Sweet dreams  ââENDââ "
23,Going Home,Sophie Zelmani,252,relaxed,"Not very often have we met But the music's been too bad Can only sense happiness if the music is sad  So, I'm going home I must hurry home Where a life goes on  We're too old to make a mess Dreams will keep me young Old enough to stress Only mirrors tell the time  So, I'm going home I must hurry home So will my life go on  Yes, I'm going home Going home alone And your life goes on  So, I'm going home I must hurry home So will my life go on  Yes, I'm going home Going home alone And your life goes on  "
24,gold in the air of summer,Kings Of Convenience,214,relaxed,"Without giving anything away, I can say it's by the sea. It's a house that used to be the home of a friend of mine. Without giving anything away, you'll find ships inside of bottles, and the garden's overgrown, the house is white but the paint is coming of. I didn't know if you wanted to, when I came to pick you up. But you didn't even hesitate, and now you and me are on our way. I think I've brought everything we need, so don't look back, don't think of the other places you should have been it's a good thing that you came along with me. Gold in the air of summer, you'll shine like gold in the air of summer. "
25,Good Girl Gone Bad,Rihanna,218,relaxed,"We stay moving around solo Ask us where you at We don't know and don't care (don't care) All we know is we was at home cuz you left us there You got your boys and got gone and left us all alone Now she in the club with a freaky dress on Cats dont want her to keep that dress on Tryna get enough drinks in her system Take her to the telly and make her a victim Patrone on the brain Ball Player in her face They shake the spot She's just another case Easy for a good girl to go bad And once we gone Best believe we gone forever Don't be the reason Don't be the reason You better learn how to treat us right Cuz once a good girl goes bad We done forever He stay with the flock of em o ya Got a girl at home but he don't care Won't care(Won't care) All he do is keep me at home Won't let me go no where He thinks because im at home I won't be gettin' it on And now im finding numbers In the jacket pockets Chicks calling the house Non-stop It's getting out of control Finally I can't take no more He finds a letter on the stairs Saying this is the end I packed my bag and left with your best friend, Oh Easy for a good girl to go bad And once we gone Best believe we gone forever Don't be the reason Don't be the reason You better learn how to treat us right Cuz once a good girl goes bad We done forever  We stay moving around solo Ask us where you at We don't know And don't care (don't care) All we know is we was at home cuz you left us there You got your boys and got gone and left us all alone, Oooooh Easy for a good girl to go bad And once we gone Best believe we gone forever Don't be the reason Don't be the reason You better learn how to treat us right Cuz once a good girl goes bad We done forever We done forever We done forever  "
26,Goodbye,Sophie Zelmani,204,relaxed,I told you once I did Of there you taught me how It was never in my believes I'd ever learn to say goodbye How do you say goodbye How do you get free I tried to say goodbye But you still here with me If you say you never were here That you never been seen I wonder where we stand If you would have stayed in my dreams You should have stayed in my dreams You should have made it stop Cause you were just a dream Since I have given up How do you say goodbye How do you get free I tried to say goodbye But you still here with me How do you say goodbye How do you get free I tried to say goodbye But you still here with me æç±æå®¶ å¸ææ¯ä¸ä¸ªäººé½è½å¹¸ç¦å¿«ä¹ 
27,Grace,Laura Story,276,relaxed,"My heart is so proud. My mind is so unfocused. I see the things You do through me As great things I have done And now You gently break me, Then lovingly You take me  And hold me as my Father and mold me as my Maker. I ask You: ""How many times will You pick me up, When I keep on letting You down? And each time I will fall short of Your glory, How far will forgiveness abound?"" And You answer: ""My child, I love you. And as long as you're seeking My face, You'll walk in the power of My daily sufficient grace  At times I may grow weak and feel a bit discouraged, Knowing that someone, somewhere Could do a better job. For who am I to serve You? I know I don't deserve You. And that's the part that burns in my heart And keeps me hanging on I ask You: ""How many times will You pick me up, When I keep on letting You down? And each time I will fall short of Your glory, How far will forgiveness abound?"" And You answer: ""My child, I love you And as long as you're seeking My face, You'll walk in the power of My daily sufficient grace you are so Patient with me, Lord.  As I work with You, I'm learning what Your grace really means. The price that I could never pay was paid at Calvary. So, instead of trying to repay You, I'm learning to simply obey You By giving up my life to You For all that giving to me I ask You: ""How many times will You pick me up, When I keep on letting You down? And each time I will fall short of Your glory, How far will forgiveness abound?"" And You answer: ""My child, I love you. And as long as you're seeking My face, You'll walk in the power of My daily sufficient grace.""  "
28,grace is gone,Dave Matthews Band,278,relaxed,Neon shines through smoky eyes tonight Itâs two am Iâm drunk again itâs heavy on my mind  I could never love again so much as I love you Where you end Where I begin is like a river going through  Take my eyes Take my heart cuz I need them no more If never again they fall upon the one I so adore Excuse me please one more drink Could you make it strong Cause I donât need to think She broke my heart my grace is gone One more drink and Iâll move on  One drink to remember Then another to forget How could I ever dream To find sweet love like you again One drink to remember And another to forget Excuse me please one more drink Could you make it strong Cause I donât need to think She broke my heart my grace is gone One more drink and Iâll move on One more drink and Iâll be gone  You think of things impossible Then the sun refused to shine I woke with you Beside me your cold hand lay in mine Excuse me please one more drink Could you make it strong Cause I donât need to think She broke my heart my grace is gone One more drink and Iâll go Excuse me please one more drink Could you make it strong Cause I donât need to think She broke my heart my grace is gone One more drink and I'll move on One more drink and Iâll be gone One more drink my grace is gone  
29,Grafton Street,Dido,359,relaxed,"No more trips to Grafton Street, No more goinâ there, To see you lying still, While we all come and go.  No more watching sunsets, It seems like summerâs holding on. And no more standing quietly at your window.  No more driving down your road, Wond'ring when youâll be home. And no more peace when they all leave And leave us two alone.  And time we always lose is finally found here with you. My love, I know weâre losing but I will stand here by you.  No more calling friends from the car saying âI donât know when, Iâll be there but Iâll do my best to come.â No more letting you warm my hands, No more trying to take it in. And no more saying âgoodbye for the last time againâ And no more saying âgoodbye for the last time againâ  And time we always lose is finally found here with you. My love, I know youâre leaving but I will stand here by you.  No more trips to Grafton Street, No more goinâ there, No more sitting up all night, Waiting for any word.  Nothingâs left thatâs safe here now, Nothing will bring you home Nothing can bring us the peace We had in Grafton Street.  "
30,Hands On The Radio,Chris Garneau,238,relaxed,"all that we is a dream within a dream by concurrence  hands on the radio will left 2 soon will left u in the afternoon i heard somebody i love u 2 i love u underneath the moon i love u underneath the moon this town is my favorite and i promise i'll come back girls, i promise u and boys i promise u 2. with hands on the radio we'll get there soon we'll get there in the afternoon fans in the stadio they always leave too soon they always leave in the afternoon they always leave in the afternoon this town is my favorite and i promise i'll come back, come back girls, i promise u and boys i promise u 2. this town is my favorite and i promise that i'll come back girls, i promise u and boys i promise u 2 .......... nananananana  "
